site,c_s,a,g,b0,i_max,t_ice,sm,ro,et,sum
Germany,840,8,0.5,0.8,200,3,0.8158291886278458,0.5369210104434066,0.8935909658689609,2.246341164940213
Germany,840,8,0.8,0.4,20,-3,0.8436410405539523,0.6051250865842392,0.8969221160662566,2.345688243204448
Germany,840,8,0.8,0.4,20,0,0.8441172454645882,0.6032955540320009,0.8969893196280443,2.3444021191246334
Germany,840,8,0.8,0.4,20,3,0.8431154609667669,0.5963817309985152,0.8972459681182567,2.3367431600835387
Germany,840,8,0.8,0.4,40,-3,0.8422340021627932,0.5898624146432218,0.8973157407128421,2.329412157518857
Germany,840,8,0.8,0.4,40,0,0.8415618494934015,0.5881501844384082,0.8973640428151896,2.3270760767469993
Germany,840,8,0.8,0.4,40,3,0.8356668445447674,0.5750558584867407,0.8976008790061762,2.3083235820376844
Germany,840,8,0.8,0.4,200,-3,0.8412872273179601,0.587230263479873,0.8973404482151246,2.3258579390129577
Germany,840,8,0.8,0.4,200,0,0.840597527340943,0.5855086024145432,0.8973887206725114,2.3234948504279975
Germany,840,8,0.8,0.4,200,3,0.8345745133258501,0.5723769516625247,0.8976251825118035,2.3045766475001783
Germany,840,8,0.8,0.6,20,-3,0.8491260220825044,0.632425721592223,0.8927212684783036,2.374273012153031
Germany,840,8,0.8,0.6,20,0,0.8513698890732182,0.6286604129227555,0.8928488668845671,2.372879168880541
Germany,840,8,0.8,0.6,20,3,0.8527646518036802,0.6124076258769624,0.8933170681047184,2.358489345785361
Germany,840,8,0.8,0.6,40,-3,0.8469396711802677,0.6084537882771067,0.8933123728052675,2.3487058322626417
Germany,840,8,0.8,0.6,40,0,0.8481798239420091,0.6047576653704948,0.8934087027499265,2.3463461920624304
Germany,840,8,0.8,0.6,40,3,0.8458317997473711,0.5780523360818779,0.8938235861229265,2.3177077219521753
Germany,840,8,0.8,0.6,200,-3,0.8461795408681074,0.6053138426848673,0.8933401475366516,2.3448335310896264
Germany,840,8,0.8,0.6,200,0,0.8474019123533206,0.60159219317889,0.8934364055508309,2.3424305110830415
Germany,840,8,0.8,0.6,200,3,0.8449398429494608,0.574803779639842,0.8938504544169704,2.313594077006273
Germany,840,8,0.8,0.8,20,-3,0.8315775738983442,0.642226253980823,0.8869263240645957,2.3607301519437627
Germany,840,8,0.8,0.8,20,0,0.8345189466336329,0.6346724646620919,0.8871529072539238,2.356344318549649
Germany,840,8,0.8,0.8,20,3,0.8362373619812408,0.6019041213411083,0.8880204706341965,2.3261619539565457
Germany,840,8,0.8,0.8,40,-3,0.8291189542471669,0.6092812471987976,0.8877488903579757,2.32614909180394
Germany,840,8,0.8,0.8,40,0,0.8313293439025652,0.6017771292444437,0.8879296041551116,2.3210360773021206
Germany,840,8,0.8,0.8,40,3,0.8298244031079929,0.551452689850579,0.8886609482880004,2.269938041246572
Germany,840,8,0.8,0.8,200,-3,0.8284341427161456,0.6054155718046583,0.8877804422672796,2.3216301567880833
Germany,840,8,0.8,0.8,200,0,0.8306215583419929,0.5978512281030421,0.8879609772068313,2.316433763651866
Germany,840,8,0.8,0.8,200,3,0.8289887423179685,0.5473742168820813,0.8886905340643831,2.265053493264433
Spain,210,2,0.2,0.4,20,-3,0.8680554592456265,0.5915879521516098,0.7836606203737266,2.243304031770963
Spain,210,2,0.2,0.4,20,0,0.8679086392300039,0.5902472551179448,0.7837014074871833,2.241857301835132
Spain,210,2,0.2,0.4,20,3,0.8660850064703296,0.576935364642118,0.7838327474784665,2.226853118590914
Spain,210,2,0.2,0.4,40,-3,0.8756827894181782,0.5395400262913737,0.783636651036184,2.198859466745736
Spain,210,2,0.2,0.4,40,0,0.8755632486473021,0.5382210151397196,0.7836707487178075,2.1974550125048293
Spain,210,2,0.2,0.4,40,3,0.8739102864425897,0.5207013080123819,0.7837864062346072,2.1783980006895787
Spain,210,2,0.2,0.4,200,-3,0.8758590304010144,0.5392063469194845,0.7836031717088122,2.1986685490293114
Spain,210,2,0.2,0.4,200,0,0.8757387461471965,0.5378882823439675,0.783637249257746,2.19726427774891
Spain,210,2,0.2,0.4,200,3,0.8740830158970121,0.5203815812704234,0.7837528389612223,2.1782174361286577
Spain,210,2,0.2,0.6,20,-3,0.8894979036365237,0.6118139155364404,0.7894533962618833,2.2907652154348472
Spain,210,2,0.2,0.6,20,0,0.8894055038666968,0.6099487475465593,0.7894795656563647,2.2888338170696207
Spain,210,2,0.2,0.6,20,3,0.8876189973918392,0.5938751891010123,0.7896071095687389,2.27110129606159
Spain,210,2,0.2,0.6,40,-3,0.8954519014507331,0.5562248585945572,0.7880366289618588,2.2397133890071492
Spain,210,2,0.2,0.6,40,0,0.8953583661598622,0.5542769395816759,0.7880518673885897,2.2376871731301278
Spain,210,2,0.2,0.6,40,3,0.8937183124494253,0.5321746719658887,0.7881484265392241,2.2140414109545383
Spain,210,2,0.2,0.6,200,-3,0.895493842650155,0.5557756554171166,0.7879714697116748,2.2392409677789464
Spain,210,2,0.2,0.6,200,0,0.8953990329435951,0.5538296198138742,0.7879866676068595,2.237215320364329
Spain,210,2,0.2,0.6,200,3,0.8937545225521957,0.531745993767499,0.7880830855709944,2.213583601890689
Spain,210,2,0.2,0.8,20,-3,0.8643776703537657,0.6220494841037759,0.7399265385567344,2.2263536930142758
Spain,210,2,0.2,0.8,20,0,0.8643058391892039,0.6195653980253869,0.7398837856369811,2.223755022851572
Spain,210,2,0.2,0.8,20,3,0.8623938847901323,0.6008316633434033,0.739796364687788,2.2030219128213235
Spain,210,2,0.2,0.8,40,-3,0.8712494037474952,0.5616577131687338,0.7398747564383054,2.172781873354534
Spain,210,2,0.2,0.8,40,0,0.8711605985750677,0.558897513124103,0.7398220466714303,2.169880158370601
Spain,210,2,0.2,0.8,40,3,0.8694017974595347,0.532057680418245,0.7397092879706405,2.14116876584842
Spain,210,2,0.2,0.8,200,-3,0.8712275643411869,0.5611263901105588,0.739786386404013,2.1721403408557585
Spain,210,2,0.2,0.8,200,0,0.87113692757987,0.5583694711584161,0.7397336118618016,2.1692400106000878
Spain,210,2,0.2,0.8,200,3,0.8693718850397514,0.5315537420672063,0.7396206192496001,2.140546246356558
Spain,210,2,0.5,0.4,20,-3,0.8750681795609974,0.5994153746995098,0.8354428404812971,2.309926394741804
Spain,210,2,0.5,0.4,20,0,0.8749076312757478,0.5983548793814536,0.8354721566714293,2.308734667328631
Spain,210,2,0.5,0.4,20,3,0.8731019709180811,0.5872375688251363,0.8355735796064562,2.295913119349674
Spain,210,2,0.5,0.4,40,-3,0.8855550231627533,0.5559571703671625,0.835264108426284,2.2767763019561995
Spain,210,2,0.5,0.4,40,0,0.8854358483762687,0.5549449853256461,0.8352836228906932,2.275664456592608
Spain,210,2,0.5,0.4,40,3,0.8838308635823116,0.5404305983637814,0.8353623074174603,2.2596237693635532
Spain,210,2,0.5,0.4,200,-3,0.8858424205531169,0.5556131656552269,0.8352347254026852,2.276690311611029
Spain,210,2,0.5,0.4,200,0,0.885722750310406,0.5546014852630488,0.8352542058807857,2.2755784414542406
Spain,210,2,0.5,0.4,200,3,0.8841156138970797,0.5400945019869149,0.8353327686304325,2.259542884514427
Spain,210,2,0.5,0.6,20,-3,0.9025000210295623,0.6195941045668714,0.8423551881378553,2.364449313734289
Spain,210,2,0.5,0.6,20,0,0.902414653188739,0.6181297048819555,0.8424044619293268,2.3629488200000215
Spain,210,2,0.5,0.6,20,3,0.9008859369774559,0.6044061439474753,0.8425990681931057,2.3478911491180368
Spain,210,2,0.5,0.6,40,-3,0.9086150955665095,0.573012675047403,0.8410157514582066,2.322643522072119
Spain,210,2,0.5,0.6,40,0,0.9085401222091917,0.5715273052780068,0.8410468201380132,2.3211142476252116
Spain,210,2,0.5,0.6,40,3,0.9071566347310742,0.5528266846719135,0.8411963778105883,2.301179697213576
Spain,210,2,0.5,0.6,200,-3,0.9087185835122477,0.5725188234951953,0.8409373113948805,2.3221747184023234
Spain,210,2,0.5,0.6,200,0,0.9086428175346749,0.5710344921720483,0.8409683103307936,2.3206456200375167
Spain,210,2,0.5,0.6,200,3,0.9072563546074418,0.5523446200847127,0.8411176201875802,2.3007185948797346
Spain,210,2,0.5,0.8,20,-3,0.9069802049469486,0.6342893740651026,0.80641035806877,2.3476799370808212
Spain,210,2,0.5,0.8,20,0,0.9069449372169955,0.6324571259803238,0.8064755044825154,2.3458775676798345
Spain,210,2,0.5,0.8,20,3,0.9055304226195012,0.6168776853473649,0.8067441134006957,2.3291522213675617
Spain,210,2,0.5,0.8,40,-3,0.9117574696441777,0.5875170037646885,0.8042779954437695,2.3035524688526356
Spain,210,2,0.5,0.8,40,0,0.9117132042599909,0.5855575427397904,0.8043186129948392,2.3015893599946207
Spain,210,2,0.5,0.8,40,3,0.9104186798774033,0.5635446316861207,0.8045251972855099,2.278488508849034
Spain,210,2,0.5,0.8,200,-3,0.9117846443801452,0.5869177006037827,0.8041478543431806,2.3028501993271084
Spain,210,2,0.5,0.8,200,0,0.9117393220072553,0.5849598727178869,0.8041883616736178,2.3008875563987603
Spain,210,2,0.5,0.8,200,3,0.9104409424464549,0.5629591696317207,0.8043945453426009,2.2777946574207766
Spain,210,2,0.8,0.4,20,-3,0.8908596406718426,0.6062259793735167,0.8480041363405043,2.3450897563858635
Spain,210,2,0.8,0.4,20,0,0.8907184224332017,0.6053987591470552,0.8480410362824651,2.344158217862722
Spain,210,2,0.8,0.4,20,3,0.8890932978003563,0.5964824941941278,0.8481623404211824,2.3337381324156663
Spain,210,2,0.8,0.4,40,-3,0.901461935515424,0.5719796996480924,0.848080508375637,2.3215221435391533
Spain,210,2,0.8,0.4,40,0,0.9013617174607784,0.5712246064254599,0.848103019189799,2.3206893430760376
Spain,210,2,0.8,0.4,40,3,0.899933033590774,0.5597085209205519,0.8481948723807704,2.3078364268920963
Spain,210,2,0.8,0.4,200,-3,0.901739492009034,0.5717418645465466,0.848044724426897,2.3215260809824776
Spain,210,2,0.8,0.4,200,0,0.9016388081574109,0.5709869727021859,0.8480671934598736,2.3206929743194706
Spain,210,2,0.8,0.4,200,3,0.9002080228048579,0.559473838000144,0.8481588927946756,2.3078407535996774
Spain,210,2,0.8,0.6,20,-3,0.9068946212499508,0.6231844833029249,0.8541228180509979,2.3842019226038733
Spain,210,2,0.8,0.6,20,0,0.9068039891283404,0.6220104241550667,0.8542098246049783,2.3830242378883852
Spain,210,2,0.8,0.6,20,3,0.9053260880748251,0.6104279234188488,0.8545133850248532,2.370267396518527
Spain,210,2,0.8,0.6,40,-3,0.9140795745098454,0.5846126974788415,0.8526730510212939,2.351365323009981
Spain,210,2,0.8,0.6,40,0,0.9140065253818132,0.583457979956732,0.8527327528530552,2.3501972581916
Spain,210,2,0.8,0.6,40,3,0.9126871789021844,0.5678772697584107,0.8529753850772268,2.333539833737822
Spain,210,2,0.8,0.6,200,-3,0.914236869182577,0.5841700395702005,0.8526035887411669,2.3510104974939443
Spain,210,2,0.8,0.6,200,0,0.9141632095115584,0.5830158994046405,0.8526632172639955,2.349842326180194
Spain,210,2,0.8,0.6,200,3,0.9128414019053656,0.5674411053808638,0.8529055803672273,2.3331880876534568
Spain,210,2,0.8,0.8,20,-3,0.915695716002018,0.6366975988315821,0.8287770907713272,2.3811704056049274
Spain,210,2,0.8,0.8,20,0,0.9156511200544653,0.6352212686240807,0.8289191393500152,2.379791528028561
Spain,210,2,0.8,0.8,20,3,0.9143200323071115,0.6218466228861056,0.829422237022256,2.3655888922154733
Spain,210,2,0.8,0.8,40,-3,0.920891641264961,0.5974926151142531,0.8260282075442497,2.344412463923464
Spain,210,2,0.8,0.8,40,0,0.920847380243972,0.5959594490803514,0.8261308234853634,2.342937652809687
Spain,210,2,0.8,0.8,40,3,0.9196460521027464,0.5773476403063965,0.8265428557121894,2.323536548121332
Spain,210,2,0.8,0.8,200,-3,0.9209698712702634,0.5969238099771285,0.8259103567308117,2.3438040379782032
Spain,210,2,0.8,0.8,200,0,0.9209248450536407,0.5953916515579206,0.8260128596305446,2.342329356242106
Spain,210,2,0.8,0.8,200,3,0.9197205733675332,0.5767871366941518,0.8264244734255576,2.3229321834872425
Spain,210,4,0.2,0.4,20,-3,0.8485144530280326,0.5701660248031214,0.7777821656652318,2.196462643496386
Spain,210,4,0.2,0.4,20,0,0.8484088718730909,0.5689259638969542,0.7777983486161557,2.1951331843862008
Spain,210,4,0.2,0.4,20,3,0.8465031774246787,0.5517191344651259,0.7778558841149356,2.1760781960047404
Spain,210,4,0.2,0.4,40,-3,0.8576551433246172,0.49436200755123005,0.7773604688455199,2.1293776197213674
Spain,210,4,0.2,0.4,40,0,0.8575832625612617,0.4931787472196188,0.7773745314720867,2.1281365412529674
Spain,210,4,0.2,0.4,40,3,0.8559473055693484,0.46980785595108776,0.7774249956079351,2.1031801571283713
Spain,210,4,0.2,0.4,200,-3,0.8578973198174557,0.49461835987076014,0.7773305432409913,2.1298462229292072
Spain,210,4,0.2,0.4,200,0,0.857825239478916,0.4934364070314713,0.7773446011765693,2.1286062476869567
Spain,210,4,0.2,0.4,200,3,0.8561881871065387,0.47009496727980427,0.7773950489248069,2.1036782033111496
Spain,210,4,0.2,0.6,20,-3,0.887877845970353,0.5845697676013137,0.7893949206223954,2.261842534194062
Spain,210,4,0.2,0.6,20,0,0.8878264907198725,0.5826735178597982,0.7894104035888049,2.2599104121684754
Spain,210,4,0.2,0.6,20,3,0.8860534179849692,0.5646013162298623,0.7894921062556136,2.240146840470445
Spain,210,4,0.2,0.6,40,-3,0.89310471926466,0.49202426630159507,0.7876467779914135,2.1727757635576683
Spain,210,4,0.2,0.6,40,0,0.8930576960206242,0.4901828850239417,0.7876569890349304,2.1708975700794966
Spain,210,4,0.2,0.6,40,3,0.8915038595506372,0.4645867754489867,0.7877199206820032,2.143810555681627
Spain,210,4,0.2,0.6,200,-3,0.8931878500273703,0.4921634593826343,0.7875876066079501,2.172938916017955
Spain,210,4,0.2,0.6,200,0,0.8931402515163688,0.49032435782025774,0.7875978013149614,2.171062410651588
Spain,210,4,0.2,0.6,200,3,0.8915842150892319,0.4647627041435471,0.7876606815126223,2.144007600745401
Spain,210,4,0.2,0.8,20,-3,0.8735174101230674,0.5854440097459347,0.7599691464402221,2.2189305663092243
Spain,210,4,0.2,0.8,20,0,0.8734996607386729,0.5826443769076226,0.7599355192545836,2.216079556900879
Spain,210,4,0.2,0.8,20,3,0.8716941284911415,0.5633132661111968,0.7598749286200943,2.1948823232224326
Spain,210,4,0.2,0.8,40,-3,0.8791466638755308,0.47909672344463083,0.7588742826633207,2.1171176699834824
Spain,210,4,0.2,0.8,40,0,0.8791065456584877,0.47625486105003895,0.75883363912647,2.1141950458349967
Spain,210,4,0.2,0.8,40,3,0.8774845373582681,0.44823634606300644,0.7587516137126086,2.0844724971338833
Spain,210,4,0.2,0.8,200,-3,0.8791363831781429,0.47910006257295046,0.7587862318655834,2.117022677616677
Spain,210,4,0.2,0.8,200,0,0.879095163725136,0.476261904883818,0.7587455506568717,2.1141026192658257
Spain,210,4,0.2,0.8,200,3,0.8774692379466675,0.4482782440489181,0.7586634069782443,2.0844108889738298
Spain,210,4,0.5,0.4,20,-3,0.8724457900013841,0.6025906007973978,0.8254065487188237,2.300442939517606
Spain,210,4,0.5,0.4,20,0,0.8723614330160613,0.6016874786259979,0.8254150846835487,2.299463996325608
Spain,210,4,0.5,0.4,20,3,0.8707365706798409,0.5846873608635978,0.8254532613950988,2.2808771929385374
Spain,210,4,0.5,0.4,40,-3,0.8816869779684645,0.5473965757419589,0.8254875951284972,2.2545711488389206
Spain,210,4,0.5,0.4,40,0,0.8816296572822969,0.5465122455531175,0.8254932987893381,2.2536352016247525
Spain,210,4,0.5,0.4,40,3,0.8802076279834804,0.5235695026934066,0.8255237319338355,2.2293008626107227
Spain,210,4,0.5,0.4,200,-3,0.8820314474861384,0.5474857007065174,0.8254629357681568,2.2549800839608123
Spain,210,4,0.5,0.4,200,0,0.8819740466319667,0.5466021277846009,0.8254686324116489,2.254044806828216
Spain,210,4,0.5,0.4,200,3,0.8805511225572104,0.5236839071064171,0.8254990324117346,2.2297340620753623
Spain,210,4,0.5,0.6,20,-3,0.8971628475669587,0.6059616154510222,0.8438800448505653,2.3470045078685464
Spain,210,4,0.5,0.6,20,0,0.8971150368091896,0.6045437131644997,0.8439000621281191,2.3455588121018085
Spain,210,4,0.5,0.6,20,3,0.8956050894379772,0.5856394655327819,0.8440021844279019,2.325246739398661
Spain,210,4,0.5,0.6,40,-3,0.9028052726096724,0.5322092094433863,0.8428138650788257,2.2778283471318845
Spain,210,4,0.5,0.6,40,0,0.9027672028422749,0.5308125527773062,0.8428260300158953,2.2764057856354762
Spain,210,4,0.5,0.6,40,3,0.9014421217222357,0.5040407076190244,0.8429036674969287,2.248386496838189
Spain,210,4,0.5,0.6,200,-3,0.9029532842771258,0.5322272493603344,0.8427507528927616,2.277931286530222
Spain,210,4,0.5,0.6,200,0,0.902914933646394,0.5308319300105815,0.8427628946162848,2.27650975827326
Spain,210,4,0.5,0.6,200,3,0.9015885216576974,0.5040904073632596,0.8428404471657975,2.2485193761867546
Spain,210,4,0.5,0.8,20,-3,0.9095091257189567,0.6129888342660192,0.8161003883122472,2.3385983482972232
Spain,210,4,0.5,0.8,20,0,0.9095025325993653,0.6110737974770528,0.8161268627408392,2.3367031928172572
Spain,210,4,0.5,0.8,20,3,0.9081283134965877,0.5908128602468933,0.8162845636755812,2.315225737419062
Spain,210,4,0.5,0.8,40,-3,0.9135124336210358,0.5317407691309022,0.8141080659967015,2.2593612687486395
Spain,210,4,0.5,0.8,40,0,0.9134952171681737,0.5298046033390225,0.8141207907470358,2.257420611254232
Spain,210,4,0.5,0.8,40,3,0.9122612314440313,0.5000998283391396,0.8142341281314205,2.226595187914591
Spain,210,4,0.5,0.8,200,-3,0.9135674781578362,0.5316310324143135,0.8139983964070621,2.259196906979212
Spain,210,4,0.5,0.8,200,0,0.9135497615850549,0.5296967903862894,0.8140110756654577,2.257257627636802
Spain,210,4,0.5,0.8,200,3,0.9123137091370825,0.5000231813020904,0.8141242547092451,2.226461145148418
Spain,210,4,0.8,0.4,20,-3,0.8955050766149893,0.6324236324101727,0.8419906405285409,2.3699193495537028
Spain,210,4,0.8,0.4,20,0,0.8954395158553753,0.6317706596787203,0.8420004324665348,2.36921060800063
Spain,210,4,0.8,0.4,20,3,0.8941265935895228,0.6176141763757788,0.8420428178601219,2.3537835878254234
Spain,210,4,0.8,0.4,40,-3,0.9035877452090855,0.5941229379105241,0.8421899860736308,2.3399006691932405
Spain,210,4,0.8,0.4,40,0,0.903544160369331,0.5934925835350991,0.8421957306832393,2.3392324745876696
Spain,210,4,0.8,0.4,40,3,0.902377124999878,0.5744262364696306,0.8422288720831892,2.319032233552698
Spain,210,4,0.8,0.4,200,-3,0.9039085939411857,0.5939263876573518,0.8421609012021781,2.3399958828007157
Spain,210,4,0.8,0.4,200,0,0.9038649561811917,0.5932963359195703,0.8421666377621098,2.339327929862872
Spain,210,4,0.8,0.4,200,3,0.9026971224561076,0.5742454809094225,0.8421997382081086,2.319142341573639
Spain,210,4,0.8,0.6,20,-3,0.9073229795975655,0.6297961833007566,0.8549208831505202,2.3920400460488422
Spain,210,4,0.8,0.6,20,0,0.907276811826898,0.6287165015592467,0.8549510311747859,2.3909443445609306
Spain,210,4,0.8,0.6,20,3,0.9059161384569523,0.6104705345827456,0.8550841186491661,2.371470791688864
Spain,210,4,0.8,0.6,40,-3,0.9133428924741491,0.5751789249868552,0.8539879037467845,2.3425097212077888
Spain,210,4,0.8,0.6,40,0,0.9133070782731232,0.574101112857155,0.8540080489790051,2.3414162401092833
Spain,210,4,0.8,0.6,40,3,0.9121005207854924,0.5484549786228481,0.8541134546584971,2.3146689540668377
Spain,210,4,0.8,0.6,200,-3,0.9135501016872061,0.5750734672087932,0.8539382517361963,2.3425618206321954
Spain,210,4,0.8,0.6,200,0,0.9135141347260951,0.5739965048639375,0.8539583770120769,2.3414690166021095
Spain,210,4,0.8,0.6,200,3,0.9123065866454346,0.5483767041040749,0.8540636953515097,2.314746986101019
Spain,210,4,0.8,0.8,20,-3,0.9175752089891838,0.6324133917348307,0.8345088038280769,2.3844974045520915
Spain,210,4,0.8,0.8,20,0,0.9175587541726975,0.6309277547034278,0.8345674309462201,2.3830539398223456
Spain,210,4,0.8,0.8,20,3,0.9162922362492995,0.6108468243198101,0.8348267481787621,2.361965808747872
Spain,210,4,0.8,0.8,40,-3,0.921953335886095,0.5691972503945357,0.8323965066905593,2.32354709297119
Spain,210,4,0.8,0.8,40,0,0.9219334938994721,0.5676839591959583,0.8324369261002994,2.32205437919573
Spain,210,4,0.8,0.8,40,3,0.9207971427176611,0.5384266603185514,0.8326421788804413,2.291865981916654
Spain,210,4,0.8,0.8,200,-3,0.9220690897039527,0.5690211752947529,0.8323066423510289,2.3233969073497347
Spain,210,4,0.8,0.8,200,0,0.9220489593448954,0.5675092116204113,0.8323470230856628,2.3219051940509696
Spain,210,4,0.8,0.8,200,3,0.9209112076736471,0.5382810372251664,0.8325521241688312,2.2917443690676444
Spain,210,8,0.2,0.4,20,-3,0.8265732316998964,0.5270020027537284,0.7695650127289504,2.123140247182575
